Time_Stamp,Compressor Running %,Compressor Motor Current (Amps),Compressed Motor Speed (RPM),Compressor Motor Voltage (Volts),Compressor Discharge Pressure (PSI),Compressed Air Pressure near distribution header (PSI),Compressed Air Stream Temperature near distribution header (F),compressor_KWH,Avg_Current_SM1,Avg_Voltage_SM1,Avg_Current_SM4,Avg_Voltage_SM4,Avg_Current_SM7,Avg_Voltage_SM7,KWH_SM1,KWH_SM4,KWH_SM7,KW,KVAR,KVA,PF,KWH,SM1-TAC,SM4-TAC,SM7-TAC,TEMP,BILL-RATE
7/1/2020 0:00,74.43333333,138,2406,312,114,114.89093,87.42849667,0.7176,19.47732926,490.7113037,14.02400828,492.6211548,12.32695771,492.2367554,38.23482886,27.63264353,24.27912867,776.52,433.08,889.12,0.8734,388.26,0,0,0,70,8.92
7/1/2020 0:30,71.9,138,2406,312,114,114.89003,87.437708,0.7176,15.82153654,490.6945191,13.61922312,492.3395691,10.74491215,491.9319306,31.0370107,26.81677155,21.13587199,717.12,388.8,815.74,0.8791,358.56,0,0,0,71,8.72
7/1/2020 1:00,73.3,138,2406,312,114,114.88914,87.44692,0.7176,17.10652351,491.3640442,14.61533785,493.2240601,15.09074164,492.8569642,33.62214583,28.83479999,29.7490102,714.96,386.64,812.81,0.8796,357.48,28.38,0,0,71,8.72
7/1/2020 1:30,65.93333333,138,2406,312,114,114.8882467,87.45613133,0.7176,15.70746565,490.5733948,15.0811801,492.4400635,11.88999415,491.9871674,30.82204523,29.70577169,23.39913683,737.64,410.4,844.12,0.8739,368.82,24.94,30,0,71,8.72
7/1/2020 2:00,56.3,138,2406,312,114,114.88735,87.46534267,0.7176,19.21189976,491.0327149,16.21511126,492.6619415,15.19003821,492.22258,37.73666324,31.95398296,29.9070932,714.96,388.8,813.84,0.8785,357.48,30,30,0,71,8.72
7/1/2020 2:30,63.5,138,2405.666667,312,114,114.88646,87.47455433,0.7176,17.19360543,489.8001252,14.04811192,491.5449829,11.05589629,491.1681366,33.68609491,27.62108433,21.72068673,711.72,381.24,807.4,0.8815,355.86,29.71,0,0,71,8.72
7/1/2020 3:00,58.36666667,138,2405,312,114,114.8855667,87.48376567,0.7176,15.50447703,491.7764893,15.96286488,493.5607758,13.41437626,493.1679535,30.50063481,31.51348491,26.46036107,694.44,371.52,787.57,0.8817,347.22,29.66,0,0,71,8.72
7/1/2020 3:30,59.93333333,138,2405,312,114,114.8846767,87.49297767,0.7176,12.32741166,492.348877,13.97024155,493.8267365,14.48565436,493.4576111,24.27788107,27.59560301,28.59229541,720.36,392.04,820.13,0.8783,360.18,29.42,0,0,71,8.72
7/1/2020 4:00,65.26666667,138,2405,312,114,114.88378,87.50218833,0.7176,15.67231274,491.4370728,5.241821766,493.4610901,12.09419203,492.2357788,30.8057561,10.346462,23.81274128,718.2,379.08,812.1,0.8844,359.1,4.45,0,0,71,8.72
7/1/2020 4:30,73.63333333,138,2405,312,114,114.8828867,87.51140067,0.7176,14.61330796,490.1555176,6.481230975,492.0346985,11.89303732,490.6307221,28.6521572,12.75556435,23.34078142,694.44,366.12,785.04,0.8846,347.22,30,30,0,71,8.72
7/1/2020 5:00,78.63333333,138,2405,312,114,114.8819967,87.520611,0.7176,16.17598581,488.6577301,6.794163704,490.4592743,9.121705532,489.3075867,31.62202453,13.32728003,17.85086185,682.56,358.56,771.01,0.8853,341.28,0,0,0,71,8.72
7/1/2020 5:30,68.43333333,138,2405,312,114,114.8811,87.52982367,0.7176,17.46169663,487.9622192,17.32326126,489.5350952,13.44766331,489.2148743,34.08263645,33.92136824,26.31513024,736.56,366.12,822.54,0.8955,368.28,0,0,0,71,8.72
7/1/2020 6:00,70.63333333,138,2405,312,114,114.8802033,87.53903367,0.7176,15.69936848,486.2343903,14.56447697,487.6960602,12.97791243,487.2297058,30.53529764,28.4239345,25.29052135,735.48,370.44,823.5,0.8931,367.74,30,0,16.26,71,8.72
7/1/2020 6:30,68.3,138,2405,312,114,114.8793133,87.548246,0.7176,17.63253737,484.3955536,15.53860903,485.8925324,15.55922461,485.605835,34.16596661,30.20094152,30.22279223,741.96,361.8,825.47,0.8988,370.98,30,0,30,71,8.72
7/1/2020 7:00,76.4,138,2405,312,114,114.87842,87.55745633,0.7176,16.28630495,485.3446655,14.24242306,487.0606537,13.14426184,486.3260803,31.61489867,27.75024803,25.56502036,748.44,362.88,831.77,0.8998,374.22,29.88,30,29.4,71,8.72
7/1/2020 7:30,68.1,138,2405,312,114,114.8775233,87.56666867,0.7176,16.80116177,484.3828431,16.93015433,486.1123047,14.84630585,485.7331086,32.54968819,32.91551217,28.84646355,731.16,360.72,815.3,0.8968,365.58,29.71,0,30,71,8.72
7/1/2020 8:00,71.86666667,138,2405,312,114,114.8766333,87.57587933,0.7176,16.02573681,484.357071,14.3166256,486.1413422,15.22159958,485.5800629,31.04877888,27.83951896,29.56468652,757.08,378,846.2,0.8947,378.54,19.82,30,30,71,8.72
7/1/2020 8:30,80.03333333,138,2404,312,114,114.87574,87.585092,0.7176,16.6822567,485.9797364,15.92531443,488.1135712,10.94840288,487.8264008,32.42559694,31.0922588,21.36075445,821.88,384.48,907.37,0.9058,410.94,30,30,30,71,8.72
7/1/2020 9:00,73.86666667,138,2404,312,114,114.87485,87.59430267,0.7176,15.88892269,485.1533661,15.68581724,487.4256287,11.78881455,486.9283448,30.83377329,30.58503816,22.96292615,851.04,420.12,949.09,0.8967,425.52,24.61,0,15.28,71,8.72
7/1/2020 9:30,79.9,138,2404,312,114,114.8739533,87.60351467,0.7176,15.73849726,483.884552,13.78855896,486.7772828,14.67419243,486.3717652,30.46052381,26.847567,28.54880063,906.12,469.8,"1,020.67",0.8878,453.06,20.75,0,30,71,8.72
7/1/2020 10:00,72.5,138,2404,312,114,114.87306,87.61272633,0.7176,21.26646805,484.4118347,15.19732762,487.6139984,12.23136378,487.191452,41.20624092,29.64009759,23.83449591,952.56,497.88,"1,074.83",0.8862,476.28,30,0,30,71,8.72
7/1/2020 10:30,77.43333333,138,2404,312,114,114.87217,87.62193767,0.7176,15.37578726,484.3487396,14.89976931,487.503418,10.89605427,487.0853119,29.7888988,29.05460848,21.22923963,982.8,542.16,"1,122.42",0.8756,491.4,28.25,0,29.82,71,8.72
7/1/2020 11:00,79.13333333,138,2404,312,114,114.87127,87.63114933,0.7176,13.24252129,485.6861115,15.32981444,488.7523804,16.51703596,488.2783966,25.7268908,29.97140105,32.25621767,"1,029.24",552.96,"1,168.37",0.8809,514.62,30,0,30,71,8.72
7/1/2020 11:30,65.73333333,138,2404,312,114,114.87038,87.64036067,0.7176,15.6711154,485.0205536,15.24470902,488.6949616,15.55375719,488.3378449,30.40584201,29.79728087,30.38417933,"1,038.96",564.84,"1,182.57",0.8786,519.48,30,30,29.65,71,8.72
7/1/2020 12:00,70.9,138,2404,312,114,114.86949,87.64957267,0.7176,15.19888592,483.7831116,14.47732163,487.4259186,8.708941817,487.3350525,29.41186396,28.22984096,16.98569519,"1,095.12",606.96,"1,252.07",0.8746,547.56,28.46,0,29.71,71,8.72
7/1/2020 12:30,80.63333333,138,2404,312,114,114.8685967,87.658784,0.7176,14.47558737,485.0595703,13.98774147,488.6463318,7.643119099,488.7046051,28.08547349,27.34024154,14.94744104,"1,121.04",615.6,"1,278.94",0.8765,560.52,30,30,29.6,71,8.72
7/1/2020 13:00,75.03333333,138,2404,312,114,114.8677,87.66799567,0.7176,17.15682316,485.3222962,13.59041977,488.9234009,11.45119858,488.7303467,33.30559906,26.58178077,22.38965483,"1,113.48",631.8,"1,280.24",0.8697,556.74,17.84,0,0,71,8.72
7/1/2020 13:30,78.9,138,2404,312,114,114.8668067,87.67720633,0.7176,14.01385498,484.2046509,13.30416346,487.7767487,10.53220654,487.3412476,27.14119616,25.95808756,20.52532276,"1,107.00",640.44,"1,278.91",0.8656,553.5,26.91,0,0,71,8.72
7/1/2020 14:00,79.03333333,138,2403.366667,312,114,114.8659167,87.68641833,0.7176,16.28880643,487.6018677,18.4415989,491.1283265,10.32480001,490.4261933,31.76713225,36.22874568,20.25501826,"1,137.24",614.52,"1,292.65",0.8798,568.62,20.44,0,0,71,8.72
7/1/2020 14:30,65,138,2403,312,114,114.86502,87.69562933,0.7176,14.92735338,489.0173492,15.55221891,492.8222046,10.94093323,492.176239,29.19991117,30.66259133,21.5403299,"1,179.36",665.28,"1,354.06",0.871,589.68,30,30,0,71,8.72
7/1/2020 15:00,55.53333333,138,2403,312,114,114.8641267,87.70484067,0.7176,14.06232882,490.6281738,13.15820599,494.3525391,9.486733914,493.543274,27.59875511,26.02026636,18.72850199,"1,210.68",720.36,"1,408.78",0.8594,605.34,3.47,30,0,71,8.72
7/1/2020 15:30,52.26666667,138,2403,312,114,114.8632367,87.71405233,0.7176,15.06717158,490.0067139,13.34183312,493.9549103,11.03820086,493.7282257,29.53453799,26.35686691,21.79620052,"1,189.08",708.48,"1,384.14",0.8591,594.54,17.44,0,0,71,8.72
7/1/2020 16:00,59.6,138,2403,312,114,114.86234,87.72326333,0.7176,16.02832747,490.9359589,13.79933071,494.8976288,9.254066468,494.3512268,31.47695453,27.31603586,18.29921362,"1,134.00",705.24,"1,335.41",0.8492,567,0,30,0,71,8.72
7/1/2020 16:30,65.2,138,2403,312,114,114.8614433,87.732475,0.7176,17.59369946,490.6271057,15.23080731,494.6836701,10.41016007,493.9050751,34.52803202,30.1381656,20.56623074,"1,146.96",708.48,"1,348.13",0.8508,573.48,7.43,0,0,71,8.72
7/1/2020 17:00,69.46666667,138,2403,312,114,114.8605567,87.74168667,0.7176,14.23765183,491.9936982,14.19997549,495.7788544,9.796553613,495.5641632,28.02174523,28.15992298,19.41975174,"1,119.96",711.72,"1,326.97",0.844,559.98,0,0,0,71,8.72
7/1/2020 17:30,71.5,138,2403,312,114,114.8596633,87.75089767,0.7176,17.40263844,490.3693543,15.61583281,494.0893708,8.917137623,494.0089722,34.13521798,30.8630747,17.61996948,"1,084.32",676.08,"1,277.82",0.8486,542.16,0,0,0,71,8.72
7/1/2020 18:00,68.8,138,2403,312,114,114.85877,87.76010967,0.7176,15.50466013,491.0684814,15.6562562,494.7499695,10.22590637,494.6879883,30.45117835,30.96593708,20.23874998,"1,105.92",684.72,"1,300.73",0.8502,552.96,0,0,0,71,8.72
7/1/2020 18:30,75.73333333,138,2403,312,114,114.8578733,87.769321,0.7176,14.52029991,491.1708984,13.21436739,494.2805634,11.03472424,494.1011658,28.52767306,26.12628465,21.80853481,"1,073.52",665.28,"1,262.95",0.85,536.76,0,0,0,71,8.72
7/1/2020 19:00,73.33333333,138,2403,312,114,114.8569833,87.77853267,0.7176,17.06433392,491.1647339,14.93634844,494.9262848,12.13302565,494.7135315,33.52553267,29.56857571,24.00949936,"1,061.64",644.76,"1,242.09",0.8547,530.82,0,0,0,71,8.72
7/1/2020 19:30,72.6,138,2402.7,312,114,114.85609,87.78774467,0.7176,16.78269387,491.1405945,14.51166058,494.3872528,10.8001461,494.1403046,32.97151073,28.69767321,21.34724893,"1,049.76",649.08,"1,234.22",0.8505,524.88,0,0,0,71,8.72
7/1/2020 20:00,75.06666667,138,2402,312,114,114.8551933,87.79695533,0.7176,14.09741831,491.3897095,13.86789274,494.1202698,11.52743769,493.9037476,27.7093577,27.40974031,22.77376721,"1,006.56",608.04,"1,175.96",0.8559,503.28,0,0,0,71,8.72
7/1/2020 20:30,71.8,138,2402,312,114,114.8543,87.80616767,0.7176,13.830441,490.6183777,15.78603602,493.0827026,9.25885725,492.9056702,27.141469,31.13541006,18.25478089,945,562.68,"1,099.83",0.8592,472.5,0,0,0,71,8.72
7/1/2020 21:00,71.93333333,138,2402,312,114,114.85341,87.81537867,0.7176,15.87708187,491.3963013,14.73716116,494.0013428,9.865779164,493.8288574,31.20807114,29.11929769,19.48642411,894.24,533.52,"1,041.30",0.8588,447.12,0,0,0,71,8.72
7/1/2020 21:30,72.06666667,138,2402,311.4666667,114,114.8525133,87.824591,0.716373333,16.17009879,492.1138916,16.32097673,494.0899201,11.49098158,493.8701935,31.83099598,32.25664086,22.69912953,865.08,509.76,"1,004.10",0.8615,432.54,0,0,0,71,8.72
7/1/2020 22:00,70,138,2402,311,114,114.85162,87.83380167,0.7153,15.37466002,491.8095703,15.30440855,494.0418396,11.48384476,493.9275513,30.2549509,30.2364767,22.68297223,827.28,478.44,955.67,0.8657,413.64,0,0,0,71,8.72
7/1/2020 22:30,67.66666667,138,2402,311,114,114.85073,87.84301367,0.7153,15.84353018,492.310608,14.88011312,494.2556153,9.92618847,494.1708832,31.19599364,29.42271916,19.61462418,793.8,464.4,919.67,0.8631,396.9,0,0,0,71,8.72
7/1/2020 23:00,71.06666667,138,2402,311,114,114.84984,87.85222433,0.7153,13.56973887,491.1160736,13.98088265,492.9807282,10.25571394,492.7552796,26.65133599,27.57497646,20.20684811,764.64,441.72,883.06,0.8659,382.32,0,0,0,71,8.72
7/1/2020 23:30,74.03333333,138,2402,311,114,114.84894,87.861436,0.7153,15.02866745,490.6580811,17.37387562,492.6174774,11.1579094,492.4610749,29.49759671,34.23266428,21.97819009,763.56,417.96,870.47,0.8772,381.78,0,0,0,71,8.72
7/2/2020 0:00,68.43333333,138,2402,311,114,114.8480467,87.87064767,0.7153,14.58641005,491.5593262,14.1809082,493.3543701,11.48238707,493.1907196,28.68328196,27.98321264,22.65348789,765.72,456.84,891.64,0.8588,382.86,0,0,0,71,8.72
7/2/2020 0:30,74.63333333,138,2402,311,114,114.84716,87.87985833,0.7153,14.99113274,492.6835022,14.37620544,494.624939,9.24116087,494.4206543,29.54410614,28.44164544,18.27750989,747.36,415.8,855.24,0.8739,373.68,0,0,0,69.5,8.72
7/2/2020 1:00,73.2,138,2402,311,114,114.84626,87.88907067,0.7153,15.69565249,491.53862,16.27307081,493.4822388,12.38121987,493.2966309,30.85975355,32.1227736,24.43048022,748.44,427.68,862.02,0.8682,374.22,0,0,0,69.5,8.72
7/2/2020 1:30,76.23333333,138,2401.033333,311,114,114.8453667,87.89828133,0.7153,14.94229508,491.2545929,14.28958559,493.2869568,11.9288745,493.0240784,29.37132242,28.20189782,23.52114576,747.36,423.36,858.94,0.8701,373.68,0,0,0,69.5,8.72
7/2/2020 2:00,70.7,138,2401,311,114,114.8444767,87.90749367,0.7153,14.63220883,491.2243958,13.40224076,493.0668641,9.196305752,492.6674958,28.75102679,26.43243166,18.12299848,738.72,408.24,844.02,0.8752,369.36,0,0,0,69.5,8.72
7/2/2020 2:30,71.93333333,138,2401,311,114,114.84359,87.916704,0.7153,15.97763491,490.535019,12.55648804,492.3712922,10.57439518,491.9943543,31.35163232,24.72790246,20.80918938,720.36,394.2,821.17,0.8772,360.18,0,0,0,69.5,8.72
7/2/2020 3:00,61.93333333,138,2401,311,114,114.84269,87.92591633,0.7153,15.74662686,491.7420654,15.38801432,493.5397034,11.0001278,492.7934113,30.97253679,30.37874881,21.68313406,730.08,400.68,832.8,0.8767,365.04,0,0,0,69.5,8.72
7/2/2020 3:30,58.76666667,138,2401,311,114,114.8417967,87.935127,0.7153,13.41086531,492.6116333,14.76828003,494.2995148,13.04781056,493.3891907,26.42530468,29.19987177,25.75026104,764.64,403.92,864.77,0.8842,382.32,0,0,0,69.5,8.72
7/2/2020 4:00,74.36666667,138,2401,311,114,114.8409067,87.94433933,0.7153,16.65190697,490.711792,13.84145975,492.797165,10.08748531,491.9005432,32.68613921,27.27978358,19.85367915,759.24,401.76,858.99,0.8839,379.62,0,0,0,69.5,8.72
7/2/2020 4:30,86.23333333,138,2401,311,114,114.84001,87.95355033,0.7153,14.88012934,490.7788696,13.63204527,492.5289765,10.48837328,492.2012329,29.21712793,26.85495992,20.64877031,705.24,379.08,800.67,0.8808,352.62,0,0,0,69.5,8.72
7/2/2020 5:00,90.33333333,138,2401,311,114,114.8391133,87.96276267,0.7153,16.75671006,490.7682648,13.63507462,492.5727539,9.671243668,492.4362183,32.89160334,26.86587891,19.04604525,687.96,382.32,787.06,0.8741,343.98,0,0,0,69.5,8.72
7/2/2020 5:30,86.4,138,2401,311,114,114.8382267,87.97197333,0.7153,17.11367893,488.2904664,15.19456769,489.9035034,10.66987991,489.7480011,33.42590191,29.77538183,20.90194026,731.16,386.64,827.09,0.884,365.58,0,0,0,69.5,8.72
7/2/2020 6:00,91.53333333,138,2401,311,114,114.83733,87.98118533,0.7153,16.13069153,489.2875672,14.56893015,490.9572144,10.64426565,490.6715241,31.56999887,28.61091618,20.88962265,743.04,388.8,838.61,0.886,371.52,30,0,0,69.5,8.72
7/2/2020 6:30,87.16666667,138,2401,311,114,114.8364333,87.99039667,0.7153,16.38542605,485.8190613,13.41789484,487.5295715,9.147530079,487.2877045,31.8447189,26.16468323,17.8307132,754.92,395.28,852.14,0.8859,377.46,30,0,0,69.5,8.72
7/2/2020 7:00,84.06666667,138,2400.4,311,114,114.8355433,87.99960867,0.7153,38.15560532,483.4131775,15.96923065,486.5085754,8.391692162,486.4260254,73.77968963,31.07667062,16.32774986,774.36,402.84,872.88,0.8871,387.18,29.72,0,0,69.5,8.72
7/2/2020 7:30,90.03333333,138,2400,311,114,114.8346533,88.00882,0.7153,16.14087582,485.4455872,13.86607647,487.5063782,11.69208098,487.2439118,31.34164492,27.03913063,22.78763175,789.48,405,887.3,0.8898,394.74,24.36,30,0,69.5,8.72
7/2/2020 8:00,88.46666667,138,2400,311,114,114.83376,88.018031,0.7153,13.80445862,485.0624237,13.65534687,487.1121826,10.34079123,486.8505097,26.78864685,26.59789533,20.13167415,806.76,419.04,909.1,0.8874,403.38,26.06,0,0,69.5,8.72
7/2/2020 8:30,83.36666667,138,2400,311,114,114.8328633,88.02724267,0.7153,16.21221781,484.6299897,15.5054431,487.1405945,9.937801362,486.9597016,31.42838028,30.21383477,19.35709431,843.48,447.12,954.66,0.8835,421.74,29.82,30,0,69.5,8.72
7/2/2020 9:00,79.16666667,138,2400,311,114,114.83197,88.036454,0.7153,14.69807625,484.2524872,14.10655689,487.0999451,8.704724312,486.8759766,28.47224812,27.48683113,16.95157114,911.52,492.48,"1,036.05",0.8798,455.76,22.16,0,0,69.5,8.72
7/2/2020 9:30,84.66666667,138,2400,311,114,114.83108,88.04566567,0.7153,14.33005047,486.1851349,14.78002596,488.9007416,12.98426151,488.6643219,27.86366888,28.90602099,25.3811353,935.28,508.68,"1,064.66",0.8785,467.64,25.43,0,0,69.5,8.72
7/2/2020 10:00,79.8,138,2400,311,114,114.8301833,88.05487667,0.7153,15.59398795,484.7171936,15.76004696,488.0310517,10.31124163,487.8844605,30.23217199,30.77939023,20.12917381,"1,010.88",570.24,"1,160.63",0.871,505.44,18.43,0,0,69.5,8.72
7/2/2020 10:30,80.53333333,138,2400,311,114,114.82929,88.06408867,0.7153,16.91840649,486.1182099,15.38121271,489.9234619,9.114823342,489.7283173,32.89464811,30.14289792,17.85636979,"1,045.44",588.6,"1,199.75",0.8714,522.72,30,30,0,69.5,8.72
7/2/2020 11:00,82.56666667,138,2400,311,114,114.8284,88.07329933,0.7153,16.67321253,483.5553589,13.5302496,487.2783814,6.483430505,487.2676697,32.25224627,26.37243572,12.62358419,"1,105.92",639.36,"1,277.44",0.8657,552.96,29.83,0,0,69.5,8.72
7/2/2020 11:30,76.43333333,138,2400,311,114,114.82751,88.08251133,0.7153,17.08661556,485.3841248,13.14041519,489.1575928,3.859787822,489.4378052,33.17596235,25.70868822,7.556501673,"1,102.68",639.36,"1,274.63",0.8651,551.34,0.57,30,0,69.5,8.72
7/2/2020 12:00,68.43333333,138,2400,311,114,114.82661,88.09172233,0.7153,14.71440125,485.6351318,15.65585613,489.2344971,3.892384768,489.5165406,28.58346243,30.63743759,7.621553815,"1,136.16",671.76,"1,319.89",0.8608,568.08,30,30,0,69.5,8.72
7/2/2020 12:30,70.3,138,2399.733333,311,114,114.8257167,88.10093367,0.7153,16.62774468,483.71167,17.14388657,487.1584473,3.92323792,487.5012818,32.1713658,33.40728096,7.650347342,"1,151.28",667.44,"1,330.76",0.8651,575.64,29.17,30,0,69.5,8.72
7/2/2020 13:00,78.26666667,138,2399,311,114,114.82483,88.11014533,0.7153,15.08955717,484.7422638,14.74853707,488.5162964,3.975242615,488.8085327,29.25941711,28.81875909,7.772524582,"1,158.84",672.84,"1,340.01",0.8648,579.42,21.94,30,0,69.5,8.72
7/2/2020 13:30,81.56666667,138,2399,311,114,114.82393,88.119357,0.7153,17.24896431,487.7771912,14.87812615,491.727356,3.991171718,492.0237122,33.65461286,29.26457138,7.854995991,"1,155.60",695.52,"1,348.76",0.8568,577.8,27.49,0,0,69.5,8.72
7/2/2020 14:00,77.3,138,2399,311,114,114.8230367,88.128568,0.7153,17.39190006,487.9973145,15.49195958,492.0310975,4.038180113,492.2805481,33.93905593,30.48799005,7.951711196,"1,183.68",723.6,"1,387.33",0.8532,591.84,0,30,0,69.5,8.72
7/2/2020 14:30,70.93333333,138,2399,311,114,114.8221467,88.13778033,0.7153,16.25345707,489.4406738,13.49069596,493.4253387,4.053198815,493.2853089,31.81924189,26.62626559,7.997532945,"1,192.32",733.32,"1,399.78",0.8518,596.16,29.38,0,0,69.5,8.72
7/2/2020 15:00,53.23333333,138,2399,311,114,114.82125,88.14699167,0.7153,15.18528414,489.1188507,14.25536156,493.1028595,4.062375307,492.7619782,29.70419412,28.11675614,8.007138625,"1,248.48",750.6,"1,456.74",0.857,624.24,30,30,0,69.5,8.72
7/2/2020 15:30,53.86666667,138,2399,311,114,114.8203567,88.15620333,0.7153,17.6631937,490.1342011,9.806248904,494.2883301,4.077446222,493.734314,34.63294143,19.37201723,8.052680398,"1,234.44",747.36,"1,443.05",0.8554,617.22,28.4,0,0,69.5,8.72
7/2/2020 16:00,68.2,138,2399,311,114,114.8194667,88.165415,0.7153,16.15130902,492.0072632,5.949301958,496.5625,4.081543446,495.932602,31.78588561,11.81686015,8.096681431,"1,200.96",745.2,"1,413.37",0.8497,600.48,7.93,0,0,69.5,8.72
7/2/2020 16:30,69.63333333,138,2399,311,114,114.8185733,88.17462633,0.7153,13.58793021,491.7720337,6.280608416,496.0307923,4.099781513,495.9678956,26.7282139,12.4613068,8.133437219,"1,164.24",749.52,"1,384.64",0.8408,582.12,0,0,0,69.5,8.72
7/2/2020 17:00,73.5,138,2399,311,114,114.81768,88.18383833,0.7153,15.17529631,491.9050598,7.252551079,495.9271241,4.087797642,495.8800659,29.85929096,14.38625495,8.108232566,"1,116.72",733.32,"1,335.97",0.8359,558.36,0,0,0,69.5,8.72
7/2/2020 17:30,79.16666667,138,2399,311,114,114.8167867,88.19304867,0.7153,14.63714886,491.8687592,6.985316992,496.0845337,4.114175081,496.0833435,28.79504732,13.86054201,8.163895293,"1,107.00",714.96,"1,317.81",0.84,553.5,0,0,0,69.5,8.72
7/2/2020 18:00,70.5,138,2399,311,114,114.8158933,88.20226133,0.7153,15.11659575,491.6397553,8.456554175,495.7561188,4.106721879,495.7500916,29.73081721,16.76811965,8.143588437,"1,111.32",705.24,"1,316.21",0.8443,555.66,0,0,0,69.5,8.72
7/2/2020 18:30,67.03333333,138,2398.066667,311,114,114.815,88.21147167,0.7153,17.8620739,490.9805146,7.834243774,494.8387146,4.13634181,494.8793183,35.07945947,15.50625873,8.187965366,"1,101.60",693.36,"1,301.64",0.8463,550.8,0,0,0,69.5,8.72
7/2/2020 19:00,56.66666667,138,2398,311,114,114.8141033,88.220684,0.7153,15.29217339,491.9182129,8.311667204,495.7991486,4.128533364,495.8403473,30.08629967,16.48481919,8.18834766,"1,082.16",673.92,"1,274.85",0.8489,541.08,0,0,0,69.5,8.72
7/2/2020 19:30,67.2,138,2398,311,114,114.81321,88.22989433,0.7153,15.3756814,491.3244477,9.380422118,494.8912201,4.096319675,494.8643189,30.20760607,18.57231493,8.108497477,"1,050.84",665.28,"1,243.73",0.8449,525.42,0,0,0,69.5,8.72
7/2/2020 20:00,74.86666667,138,2398,311,114,114.8123233,88.23910667,0.7153,16.7117219,491.4379883,9.023696659,494.3350678,4.083995104,494.3530121,32.85355007,17.8447616,8.075733363,974.16,612.36,"1,150.64",0.8466,487.08,0,0,0,69.5,8.72
7/2/2020 20:30,75.3,138,2398,311,114,114.8114267,88.24831767,0.7153,13.32172632,492.6987457,11.18006182,495.5874634,4.095721007,495.6317902,26.25460602,22.1629154,8.119862655,912.6,568.08,"1,074.97",0.849,456.3,0,0,0,69.5,8.72
7/2/2020 21:00,68.13333333,138,2398,311,114,114.81053,88.25752867,0.7153,15.71114445,492.3895569,8.758122206,495.0953217,4.078371764,494.9725952,30.9482554,17.34599251,8.074700371,876.96,546.48,"1,033.30",0.8487,438.48,0,0,0,69.5,8.72
7/2/2020 21:30,58.46666667,138,2398,311,114,114.80964,88.26674067,0.7153,14.97504568,489.351181,9.487803222,491.7317963,4.106674671,491.7511597,29.31443614,18.65913205,8.077844995,849.96,525.96,999.53,0.8504,424.98,0,0,0,69.5,8.72
7/2/2020 22:00,65.73333333,138,2398,311,114,114.80875,88.27595133,0.7153,16.99488735,490.8590241,9.335514544,493.3720093,4.110992432,493.3948822,33.3681006,18.42377864,8.113368964,831.6,480.6,960.49,0.8658,415.8,0,0,0,69.5,8.72
7/2/2020 22:30,68.93333333,138,2398,311,114,114.80785,88.28516367,0.7153,15.52049446,491.9747009,10.23582745,494.2850037,4.086800099,494.37146,30.54230047,20.23805757,8.08164794,790.56,467.64,918.52,0.8607,395.28,0,0,0,69.5,8.72
7/2/2020 23:00,67.23333333,138,2398,311,114,114.80696,88.29437467,0.7153,15.49258137,492.2435456,10.10385847,494.4746552,4.078205586,494.4835358,30.5016526,19.98468275,8.066477135,762.48,469.8,895.59,0.8514,381.24,0,0,0,69.5,8.72
7/2/2020 23:30,68.16666667,138,2398,311,114,114.80607,88.30358667,0.7153,17.46844864,491.858017,8.388630867,494.329773,4.041044713,494.2716675,34.36775965,16.58620484,7.989499087,764.64,457.92,891.27,0.8579,382.32,0,0,0,69.5,8.72
7/3/2020 0:00,71.03333333,138,2397.4,311,114,114.80517,88.312798,0.7153,16.88304281,492.2858582,7.829372883,494.5307007,4.043597699,494.4280396,33.24728528,15.48576423,7.997064684,691.2,432,815.1,0.848,345.6,0,0,0,69.5,8.72
7/3/2020 0:30,72.26666667,138,2397,311,114,114.8042767,88.32201,0.7153,15.13660765,492.0329895,7.572370768,494.3188782,4.066499233,494.2252198,29.79086471,14.9726257,8.039069507,741.96,440.64,862.94,0.8598,370.98,0,0,0,73,8.72
7/3/2020 1:00,66.1,138,2397,311,114,114.80339,88.331221,0.7153,16.42908716,492.0838624,8.884880545,494.193161,4.037970543,494.1537323,32.33980131,17.55860901,7.981501,721.44,426.6,838.13,0.8608,360.72,0,0,0,73,8.72
7/3/2020 1:30,62.63333333,138,2397,311,114,114.8024967,88.340433,0.7153,15.48163366,491.9985962,7.511365652,494.0102082,4.073678255,493.9215698,30.46829538,14.84357369,8.048312675,729,432,847.39,0.8603,364.5,0,0,0,73,8.72
7/3/2020 2:00,64.8,138,2397,311,114,114.8016,88.34964433,0.7153,17.05735302,491.5717621,9.784349443,493.771698,4.045336247,493.7203064,33.53687069,19.32047606,7.989117641,722.52,417.96,834.7,0.8656,361.26,0,0,0,73,8.72
7/3/2020 2:30,64.8,138,2397,311,114,114.8007067,88.358856,0.7153,15.20624972,491.8743439,9.03178549,494.0140381,4.019643307,493.9672547,29.92204732,17.85179175,7.942307936,716.04,410.4,825.31,0.8676,358.02,0,0,0,73,8.72
7/3/2020 3:00,59.06666667,138,2397,311,114,114.7998133,88.36806733,0.7153,13.37923622,491.3190155,7.908298254,493.4541626,4.004962802,493.3523102,26.29386269,15.60936638,7.903426602,704.16,412.56,816.12,0.8628,352.08,0,0,0,73,8.72
