Time_Stamp,Compressor Running %,Compressor Motor Current (Amps),Compressed Motor Speed (RPM),Compressor Motor Voltage (Volts),Compressor Discharge Pressure (PSI),Compressed Air Pressure near distribution header (PSI),Compressed Air Stream Temperature near distribution header (F),Unnamed: 15,Unnamed: 16,Unnamed: 17,compressor_KWH,Avg_Current_SM1,Avg_Voltage_SM1,Avg_Current_SM4,Avg_Voltage_SM4,Avg_Current_SM7,Avg_Voltage_SM7,KWH_SM1,KWH_SM4,KWH_SM7,KW,KVAR,KVA,PF,KWH, 
1/1/2020 00:30,,,,,,,,,,,,,,,,,,,,,400.68,276.48,486.81,0.8231,200.34, 
1/1/2020 01:00,,,,,,,,,,,,,,,,,,,,,403.92,276.48,489.48,0.8252,201.96, 
1/1/2020 01:30,,,,,,,,,,,,,,,,,,,,,411.48,278.64,496.95,0.8280,205.74, 
1/1/2020 02:00,,,,,,,,,,,,,,,,,,,,,408.24,277.56,493.66,0.8270,204.12, 
1/1/2020 02:30,,,,,,,,,,,,,,,,,,,,,405.00,279.72,492.21,0.8228,202.5, 
1/1/2020 03:00,,,,,,,,,,,,,,,,,,,,,402.84,278.64,489.82,0.8224,201.42, 
1/1/2020 03:30,,,,,,,,,,,,,,,,,,,,,412.56,282.96,500.27,0.8247,206.28, 
1/1/2020 04:00,,,,,,,,,,,,,,,,,,,,,398.52,275.4,484.42,0.8227,199.26, 
1/1/2020 04:30,,,,,,,,,,,,,,,,,,,,,405.00,276.48,490.37,0.8259,202.5, 
1/1/2020 05:00,,,,,,,,,,,,,,,,,,,,,403.92,276.48,489.48,0.8252,201.96, 
1/1/2020 05:30,,,,,,,,,,,,,,,,,,,,,419.04,280.8,504.42,0.8307,209.52, 
1/1/2020 06:00,,,,,,,,,,,,,,,,,,,,,400.68,272.16,484.37,0.8272,200.34, 
1/1/2020 06:30,,,,,,,,,,,,,,,,,,,,,396.36,271.08,480.19,0.8254,198.18, 
1/1/2020 07:00,,,,,,,,,,,,,,,,,,,,,416.88,273.24,498.45,0.8364,208.44, 
1/1/2020 07:30,,,,,,,,,,,,,,,,,,,,,401.76,270.0,484.06,0.8300,200.88, 
1/1/2020 08:00,,,,,,,,,,,,,,,,,,,,,401.76,270.0,484.06,0.8300,200.88, 
1/1/2020 08:30,,,,,,,,,,,,,,,,,,,,,403.92,274.32,488.27,0.8273,201.96, 
1/1/2020 09:00,,,,,,,,,,,,,,,,,,,,,407.16,277.56,492.77,0.8263,203.58, 
1/1/2020 09:30,,,,,,,,,,,,,,,,,,,,,398.52,274.32,483.81,0.8237,199.26, 
1/1/2020 10:00,,,,,,,,,,,,,,,,,,,,,402.84,271.08,485.56,0.8296,201.42, 
1/1/2020 10:30,,,,,,,,,,,,,,,,,,,,,406.08,274.32,490.05,0.8286,203.04, 
1/1/2020 11:00,,,,,,,,,,,,,,,,,,,,,397.44,273.24,482.31,0.8240,198.72, 
1/1/2020 11:30,,,,,,,,,,,,,,,,,,,,,405.00,276.48,490.37,0.8259,202.5, 
1/1/2020 12:00,,,,,,,,,,,,,,,,,,,,,411.48,276.48,495.74,0.8300,205.74, 
1/1/2020 12:30,,,,,,,,,,,,,,,,,,,,,407.16,278.64,493.38,0.8253,203.58, 
1/1/2020 13:00,,,,,,,,,,,,,,,,,,,,,396.36,275.4,482.65,0.8212,198.18, 
1/1/2020 13:30,,,,,,,,,,,,,,,,,,,,,397.44,275.4,483.53,0.8220,198.72, 
1/1/2020 14:00,,,,,,,,,,,,,,,,,,,,,405.00,276.48,490.37,0.8259,202.5, 
1/1/2020 14:30,,,,,,,,,,,,,,,,,,,,,394.20,278.64,482.74,0.8166,197.1, 
1/1/2020 15:00,,,,,,,,,,,,,,,,,,,,,401.76,277.56,488.31,0.8227,200.88, 
1/1/2020 15:30,,,,,,,,,,,,,,,,,,,,,399.60,282.96,489.64,0.8161,199.8, 
1/1/2020 16:00,,,,,,,,,,,,,,,,,,,,,390.96,275.4,478.22,0.8175,195.48, 
1/1/2020 16:30,,,,,,,,,,,,,,,,,,,,,396.36,273.24,481.42,0.8233,198.18, 
1/1/2020 17:00,,,,,,,,,,,,,,,,,,,,,397.44,266.76,478.66,0.8303,198.72, 
1/1/2020 17:30,,,,,,,,,,,,,,,,,,,,,397.44,263.52,476.87,0.8334,198.72, 
1/1/2020 18:00,,,,,,,,,,,,,,,,,,,,,403.92,250.56,475.32,0.8498,201.96, 
1/1/2020 18:30,,,,,,,,,,,,,,,,,,,,,397.44,249.48,469.25,0.8470,198.72, 
1/1/2020 19:00,,,,,,,,,,,,,,,,,,,,,406.08,251.64,477.73,0.8500,203.04, 
1/1/2020 19:30,,,,,,,,,,,,,,,,,,,,,411.48,253.8,483.46,0.8511,205.74, 
1/1/2020 20:00,,,,,,,,,,,,,,,,,,,,,407.16,254.88,480.36,0.8476,203.58, 
1/1/2020 20:30,,,,,,,,,,,,,,,,,,,,,395.28,253.8,469.75,0.8415,197.64, 
1/1/2020 21:00,,,,,,,,,,,,,,,,,,,,,397.44,254.88,472.15,0.8418,198.72, 
1/1/2020 21:30,,,,,,,,,,,,,,,,,,,,,401.76,258.12,477.53,0.8413,200.88, 
1/1/2020 22:00,,,,,,,,,,,,,,,,,,,,,408.24,261.36,484.74,0.8422,204.12, 
1/1/2020 22:30,,,,,,,,,,,,,,,,,,,,,399.60,262.44,478.07,0.8359,199.8, 
1/1/2020 23:00,,,,,,,,,,,,,,,,,,,,,406.08,264.6,484.68,0.8378,203.04, 
1/1/2020 23:30,,,,,,,,,,,,,,,,,,,,,407.16,266.76,486.77,0.8365,203.58, 
1/1/2020 24:00,,,,,,,,,,,,,,,,,,,,,398.52,267.84,480.16,0.8300,199.26, 
1/10/2020 00:30,,,,,,,,,,,,,,,,,,,,,598.32,302.4,670.40,0.8925,299.16, 
1/10/2020 01:00,,,,,,,,,,,,,,,,,,,,,583.20,291.6,652.04,0.8944,291.6, 
1/10/2020 01:30,,,,,,,,,,,,,,,,,,,,,583.20,294.84,653.49,0.8924,291.6, 
1/10/2020 02:00,,,,,,,,,,,,,,,,,,,,,581.04,297.0,652.55,0.8904,290.52, 
1/10/2020 02:30,,,,,,,,,,,,,,,,,,,,,572.40,297.0,644.86,0.8876,286.2, 
1/10/2020 03:00,,,,,,,,,,,,,,,,,,,,,557.28,295.92,630.98,0.8832,278.64, 
1/10/2020 03:30,,,,,,,,,,,,,,,,,,,,,576.72,298.08,649.20,0.8884,288.36, 
1/10/2020 04:00,,,,,,,,,,,,,,,,,,,,,579.96,295.92,651.09,0.8907,289.98, 
1/10/2020 04:30,,,,,,,,,,,,,,,,,,,,,576.72,287.28,644.31,0.8951,288.36, 
1/10/2020 05:00,,,,,,,,,,,,,,,,,,,,,569.16,279.72,634.18,0.8975,284.58, 
1/10/2020 05:30,,,,,,,,,,,,,,,,,,,,,599.40,285.12,663.76,0.9030,299.7, 
1/10/2020 06:00,,,,,,,,,,,,,,,,,,,,,609.12,277.56,669.38,0.9100,304.56, 
1/10/2020 06:30,,,,,,,,,,,,,,,,,,,,,622.08,274.32,679.88,0.9150,311.04, 
1/10/2020 07:00,,,,,,,,,,,,,,,,,,,,,639.36,280.8,698.30,0.9156,319.68, 
1/10/2020 07:30,,,,,,,,,,,,,,,,,,,,,653.40,286.2,713.33,0.9160,326.7, 
1/10/2020 08:00,,,,,,,,,,,,,,,,,,,,,654.48,289.44,715.63,0.9146,327.24, 
1/10/2020 08:30,,,,,,,,,,,,,,,,,,,,,637.20,286.2,698.52,0.9122,318.6, 
1/10/2020 09:00,,,,,,,,,,,,,,,,,,,,,656.64,294.84,719.80,0.9123,328.32, 
1/10/2020 09:30,,,,,,,,,,,,,,,,,,,,,664.20,294.84,726.70,0.9140,332.1, 
1/10/2020 10:00,,,,,,,,,,,,,,,,,,,,,640.44,288.36,702.36,0.9118,320.22, 
1/10/2020 10:30,,,,,,,,,,,,,,,,,,,,,651.24,289.44,712.66,0.9138,325.62, 
1/10/2020 11:00,,,,,,,,,,,,,,,,,,,,,650.16,285.12,709.93,0.9158,325.08, 
1/10/2020 11:30,,,,,,,,,,,,,,,,,,,,,636.12,288.36,698.43,0.9108,318.06, 
1/10/2020 12:00,,,,,,,,,,,,,,,,,,,,,645.84,291.6,708.62,0.9114,322.92, 
1/10/2020 12:30,,,,,,,,,,,,,,,,,,,,,655.56,291.6,717.49,0.9137,327.78, 
1/10/2020 13:00,,,,,,,,,,,,,,,,,,,,,644.76,293.76,708.53,0.9100,322.38, 
1/10/2020 13:30,,,,,,,,,,,,,,,,,,,,,640.44,290.52,703.25,0.9107,320.22, 
1/10/2020 14:00,,,,,,,,,,,,,,,,,,,,,615.60,287.28,679.33,0.9062,307.8, 
1/10/2020 14:30,,,,,,,,,,,,,,,,,,,,,629.64,298.08,696.63,0.9038,314.82, 
1/10/2020 15:00,,,,,,,,,,,,,,,,,,,,,627.48,304.56,697.49,0.8996,313.74, 
1/10/2020 15:30,,,,,,,,,,,,,,,,,,,,,627.48,313.2,701.30,0.8947,313.74, 
1/10/2020 16:00,,,,,,,,,,,,,,,,,,,,,627.48,307.8,698.91,0.8978,313.74, 
1/10/2020 16:30,,,,,,,,,,,,,,,,,,,,,623.16,308.88,695.51,0.8960,311.58, 
1/10/2020 17:00,,,,,,,,,,,,,,,,,,,,,594.00,305.64,668.02,0.8892,297.0, 
1/10/2020 17:30,,,,,,,,,,,,,,,,,,,,,586.44,299.16,658.34,0.8908,293.22, 
1/10/2020 18:00,,,,,,,,,,,,,,,,,,,,,594.00,299.16,665.08,0.8931,297.0, 
1/10/2020 18:30,,,,,,,,,,,,,,,,,,,,,602.64,305.64,675.72,0.8919,301.32, 
1/10/2020 19:00,,,,,,,,,,,,,,,,,,,,,596.16,299.16,667.01,0.8938,298.08, 
1/10/2020 19:30,,,,,,,,,,,,,,,,,,,,,597.24,301.32,668.95,0.8928,298.62, 
1/10/2020 20:00,,,,,,,,,,,,,,,,,,,,,582.12,302.4,655.98,0.8874,291.06, 
1/10/2020 20:30,,,,,,,,,,,,,,,,,,,,,577.80,299.16,650.65,0.8880,288.9, 
1/10/2020 21:00,,,,,,,,,,,,,,,,,,,,,576.72,299.16,649.69,0.8877,288.36, 
1/10/2020 21:30,,,,,,,,,,,,,,,,,,,,,563.76,302.4,639.74,0.8812,281.88, 
1/10/2020 22:00,,,,,,,,,,,,,,,,,,,,,589.68,305.64,664.18,0.8878,294.84, 
1/10/2020 22:30,,,,,,,,,,,,,,,,,,,,,599.40,301.32,670.88,0.8935,299.7, 
1/10/2020 23:00,,,,,,,,,,,,,,,,,,,,,585.36,302.4,658.86,0.8884,292.68, 
1/10/2020 23:30,,,,,,,,,,,,,,,,,,,,,602.64,299.16,672.81,0.8957,301.32, 
1/10/2020 24:00,,,,,,,,,,,,,,,,,,,,,573.48,302.4,648.32,0.8846,286.74, 
1/11/2020 00:30,,,,,,,,,,,,,,,,,,,,,562.68,303.48,639.30,0.8801,281.34, 
1/11/2020 01:00,,,,,,,,,,,,,,,,,,,,,548.64,300.24,625.42,0.8772,274.32, 
1/11/2020 01:30,,,,,,,,,,,,,,,,,,,,,547.56,293.76,621.38,0.8812,273.78, 
1/11/2020 02:00,,,,,,,,,,,,,,,,,,,,,557.28,300.24,633.01,0.8804,278.64, 
1/11/2020 02:30,,,,,,,,,,,,,,,,,,,,,550.80,297.0,625.77,0.8802,275.4, 
1/11/2020 03:00,,,,,,,,,,,,,,,,,,,,,545.40,297.0,621.02,0.8782,272.7, 
1/11/2020 03:30,,,,,,,,,,,,,,,,,,,,,543.24,300.24,620.69,0.8752,271.62, 
1/11/2020 04:00,,,,,,,,,,,,,,,,,,,,,552.96,298.08,628.19,0.8803,276.48, 
1/11/2020 04:30,,,,,,,,,,,,,,,,,,,,,546.48,294.84,620.94,0.8801,273.24, 
1/11/2020 05:00,,,,,,,,,,,,,,,,,,,,,547.56,288.36,618.85,0.8848,273.78, 
1/11/2020 05:30,,,,,,,,,,,,,,,,,,,,,568.08,292.68,639.04,0.8890,284.04, 
1/11/2020 06:00,,,,,,,,,,,,,,,,,,,,,588.60,300.24,660.75,0.8908,294.3, 
1/11/2020 06:30,,,,,,,,,,,,,,,,,,,,,596.16,303.48,668.96,0.8912,298.08, 
1/11/2020 07:00,,,,,,,,,,,,,,,,,,,,,590.76,302.4,663.66,0.8902,295.38, 
1/11/2020 07:30,,,,,,,,,,,,,,,,,,,,,599.40,295.92,668.47,0.8967,299.7, 
1/11/2020 08:00,,,,,,,,,,,,,,,,,,,,,614.52,298.08,683.00,0.8997,307.26, 
1/11/2020 08:30,,,,,,,,,,,,,,,,,,,,,596.16,299.16,667.01,0.8938,298.08, 
1/11/2020 09:00,,,,,,,,,,,,,,,,,,,,,595.08,291.6,662.68,0.8980,297.54, 
1/11/2020 09:30,,,,,,,,,,,,,,,,,,,,,577.80,291.6,647.21,0.8928,288.9, 
1/11/2020 10:00,,,,,,,,,,,,,,,,,,,,,615.60,304.56,686.82,0.8963,307.8, 
1/11/2020 10:30,,,,,,,,,,,,,,,,,,,,,636.12,314.28,709.52,0.8965,318.06, 
1/11/2020 11:00,,,,,,,,,,,,,,,,,,,,,631.80,314.28,705.65,0.8953,315.9, 
1/11/2020 11:30,,,,,,,,,,,,,,,,,,,,,650.16,319.68,724.50,0.8974,325.08, 
1/11/2020 12:00,,,,,,,,,,,,,,,,,,,,,641.52,321.84,717.72,0.8938,320.76, 
1/11/2020 12:30,,,,,,,,,,,,,,,,,,,,,633.96,319.68,710.00,0.8929,316.98, 
1/11/2020 13:00,,,,,,,,,,,,,,,,,,,,,631.80,320.76,708.56,0.8917,315.9, 
1/11/2020 13:30,,,,,,,,,,,,,,,,,,,,,618.84,320.76,697.03,0.8878,309.42, 
1/11/2020 14:00,,,,,,,,,,,,,,,,,,,,,615.60,330.48,698.70,0.8811,307.8, 
1/11/2020 14:30,,,,,,,,,,,,,,,,,,,,,616.68,338.04,703.25,0.8769,308.34, 
1/11/2020 15:00,,,,,,,,,,,,,,,,,,,,,624.24,343.44,712.48,0.8762,312.12, 
1/11/2020 15:30,,,,,,,,,,,,,,,,,,,,,621.00,347.76,711.74,0.8725,310.5, 
1/11/2020 16:00,,,,,,,,,,,,,,,,,,,,,617.76,345.6,707.86,0.8727,308.88, 
1/11/2020 16:30,,,,,,,,,,,,,,,,,,,,,628.56,339.12,714.21,0.8801,314.28, 
1/11/2020 17:00,,,,,,,,,,,,,,,,,,,,,576.72,321.84,660.44,0.8732,288.36, 
1/11/2020 17:30,,,,,,,,,,,,,,,,,,,,,561.60,314.28,643.56,0.8726,280.8, 
1/11/2020 18:00,,,,,,,,,,,,,,,,,,,,,585.36,307.8,661.35,0.8851,292.68, 
1/11/2020 18:30,,,,,,,,,,,,,,,,,,,,,587.52,311.04,664.77,0.8838,293.76, 
1/11/2020 19:00,,,,,,,,,,,,,,,,,,,,,583.20,302.4,656.94,0.8878,291.6, 
1/11/2020 19:30,,,,,,,,,,,,,,,,,,,,,572.40,309.96,650.94,0.8794,286.2, 
1/11/2020 20:00,,,,,,,,,,,,,,,,,,,,,592.92,311.04,669.55,0.8855,296.46, 
1/11/2020 20:30,,,,,,,,,,,,,,,,,,,,,573.48,312.12,652.92,0.8783,286.74, 
1/11/2020 21:00,,,,,,,,,,,,,,,,,,,,,606.96,314.28,683.50,0.8880,303.48, 
1/11/2020 21:30,,,,,,,,,,,,,,,,,,,,,591.84,321.84,673.69,0.8785,295.92, 
1/11/2020 22:00,,,,,,,,,,,,,,,,,,,,,570.24,319.68,653.73,0.8723,285.12, 
1/11/2020 22:30,,,,,,,,,,,,,,,,,,,,,565.92,318.6,649.44,0.8714,282.96, 
1/11/2020 23:00,,,,,,,,,,,,,,,,,,,,,561.60,317.52,645.15,0.8705,280.8, 
1/11/2020 23:30,,,,,,,,,,,,,,,,,,,,,562.68,317.52,646.09,0.8709,281.34, 
1/11/2020 24:00,,,,,,,,,,,,,,,,,,,,,568.08,321.84,652.91,0.8701,284.04, 
1/12/2020 00:30,,,,,,,,,,,,,,,,,,,,,590.76,335.88,679.57,0.8693,295.38, 
1/12/2020 01:00,,,,,,,,,,,,,,,,,,,,,576.72,321.84,660.44,0.8732,288.36, 
1/12/2020 01:30,,,,,,,,,,,,,,,,,,,,,575.64,321.84,659.50,0.8728,287.82, 
1/12/2020 02:00,,,,,,,,,,,,,,,,,,,,,569.16,314.28,650.17,0.8754,284.58, 
1/12/2020 02:30,,,,,,,,,,,,,,,,,,,,,568.08,315.36,649.74,0.8743,284.04, 
1/12/2020 03:00,,,,,,,,,,,,,,,,,,,,,556.20,309.96,636.74,0.8735,278.1, 
1/12/2020 03:30,,,,,,,,,,,,,,,,,,,,,541.08,298.08,617.75,0.8759,270.54, 
1/12/2020 04:00,,,,,,,,,,,,,,,,,,,,,534.60,289.44,607.92,0.8794,267.3, 
1/12/2020 04:30,,,,,,,,,,,,,,,,,,,,,543.24,286.2,614.02,0.8847,271.62, 
1/12/2020 05:00,,,,,,,,,,,,,,,,,,,,,545.40,289.44,617.44,0.8833,272.7, 
1/12/2020 05:30,,,,,,,,,,,,,,,,,,,,,555.12,288.36,625.55,0.8874,277.56, 
1/12/2020 06:00,,,,,,,,,,,,,,,,,,,,,567.00,289.44,636.60,0.8907,283.5, 
1/12/2020 06:30,,,,,,,,,,,,,,,,,,,,,579.96,303.48,654.56,0.8860,289.98, 
1/12/2020 07:00,,,,,,,,,,,,,,,,,,,,,577.80,293.76,648.19,0.8914,288.9, 
1/12/2020 07:30,,,,,,,,,,,,,,,,,,,,,563.76,289.44,633.72,0.8896,281.88, 
1/12/2020 08:00,,,,,,,,,,,,,,,,,,,,,563.76,287.28,632.74,0.8910,281.88, 
1/12/2020 08:30,,,,,,,,,,,,,,,,,,,,,544.32,279.72,611.99,0.8894,272.16, 
1/12/2020 09:00,,,,,,,,,,,,,,,,,,,,,557.28,277.56,622.58,0.8951,278.64, 
1/12/2020 09:30,,,,,,,,,,,,,,,,,,,,,560.52,280.8,626.92,0.8941,280.26, 
1/12/2020 10:00,,,,,,,,,,,,,,,,,,,,,550.80,279.72,617.76,0.8916,275.4, 
1/12/2020 10:30,,,,,,,,,,,,,,,,,,,,,555.12,287.28,625.05,0.8881,277.56, 
1/12/2020 11:00,,,,,,,,,,,,,,,,,,,,,555.12,289.44,626.05,0.8867,277.56, 
1/12/2020 11:30,,,,,,,,,,,,,,,,,,,,,545.40,281.88,613.94,0.8884,272.7, 
1/12/2020 12:00,,,,,,,,,,,,,,,,,,,,,528.12,281.88,598.64,0.8822,264.06, 
1/12/2020 12:30,,,,,,,,,,,,,,,,,,,,,543.24,286.2,614.02,0.8847,271.62, 
1/12/2020 13:00,,,,,,,,,,,,,,,,,,,,,563.76,285.12,631.76,0.8924,281.88, 
1/12/2020 13:30,,,,,,,,,,,,,,,,,,,,,543.24,284.04,613.02,0.8862,271.62, 
1/12/2020 14:00,,,,,,,,,,,,,,,,,,,,,548.64,292.68,621.83,0.8823,274.32, 
1/12/2020 14:30,,,,,,,,,,,,,,,,,,,,,554.04,289.44,625.09,0.8863,277.02, 
1/12/2020 15:00,,,,,,,,,,,,,,,,,,,,,555.12,290.52,626.55,0.8860,277.56, 
1/12/2020 15:30,,,,,,,,,,,,,,,,,,,,,562.68,285.12,630.79,0.8920,281.34, 
1/12/2020 16:00,,,,,,,,,,,,,,,,,,,,,576.72,288.36,644.79,0.8944,288.36, 
1/12/2020 16:30,,,,,,,,,,,,,,,,,,,,,550.80,280.8,618.25,0.8909,275.4, 
1/12/2020 17:00,,,,,,,,,,,,,,,,,,,,,514.08,271.08,581.17,0.8846,257.04, 
1/12/2020 17:30,,,,,,,,,,,,,,,,,,,,,535.68,277.56,603.32,0.8879,267.84, 
1/12/2020 18:00,,,,,,,,,,,,,,,,,,,,,554.04,275.4,618.71,0.8955,277.02, 
1/12/2020 18:30,,,,,,,,,,,,,,,,,,,,,555.12,281.88,622.59,0.8916,277.56, 
1/12/2020 19:00,,,,,,,,,,,,,,,,,,,,,562.68,282.96,629.82,0.8934,281.34, 
1/12/2020 19:30,,,,,,,,,,,,,,,,,,,,,551.88,281.88,619.70,0.8906,275.94, 
1/12/2020 20:00,,,,,,,,,,,,,,,,,,,,,541.08,282.96,610.60,0.8861,270.54, 
1/12/2020 20:30,,,,,,,,,,,,,,,,,,,,,538.92,287.28,610.71,0.8825,269.46, 
1/12/2020 21:00,,,,,,,,,,,,,,,,,,,,,547.56,287.28,618.35,0.8855,273.78, 
1/12/2020 21:30,,,,,,,,,,,,,,,,,,,,,544.32,288.36,615.98,0.8837,272.16, 
1/12/2020 22:00,,,,,,,,,,,,,,,,,,,,,535.68,288.36,608.36,0.8805,267.84, 
1/12/2020 22:30,,,,,,,,,,,,,,,,,,,,,543.24,295.92,618.61,0.8782,271.62, 
1/12/2020 23:00,,,,,,,,,,,,,,,,,,,,,528.12,290.52,602.75,0.8762,264.06, 
1/12/2020 23:30,,,,,,,,,,,,,,,,,,,,,537.84,294.84,613.35,0.8769,268.92, 
1/12/2020 24:00,,,,,,,,,,,,,,,,,,,,,538.92,298.08,615.86,0.8751,269.46, 
1/13/2020 00:30,,,,,,,,,,,,,,,,,,,,,534.60,304.56,615.27,0.8689,267.3, 
1/13/2020 01:00,,,,,,,,,,,,,,,,,,,,,530.28,304.56,611.52,0.8672,265.14, 
1/13/2020 01:30,,,,,,,,,,,,,,,,,,,,,534.60,301.32,613.67,0.8712,267.3, 
1/13/2020 02:00,,,,,,,,,,,,,,,,,,,,,543.24,302.4,621.74,0.8737,271.62, 
1/13/2020 02:30,,,,,,,,,,,,,,,,,,,,,551.88,302.4,629.30,0.8770,275.94, 
1/13/2020 03:00,,,,,,,,,,,,,,,,,,,,,588.60,292.68,657.35,0.8954,294.3, 
1/13/2020 03:30,,,,,,,,,,,,,,,,,,,,,579.96,282.96,645.31,0.8987,289.98, 
1/13/2020 04:00,,,,,,,,,,,,,,,,,,,,,567.00,277.56,631.29,0.8982,283.5, 
1/13/2020 04:30,,,,,,,,,,,,,,,,,,,,,592.92,280.8,656.05,0.9038,296.46, 
1/13/2020 05:00,,,,,,,,,,,,,,,,,,,,,586.44,271.08,646.06,0.9077,293.22, 
1/13/2020 05:30,,,,,,,,,,,,,,,,,,,,,642.60,279.72,700.84,0.9169,321.3, 
1/13/2020 06:00,,,,,,,,,,,,,,,,,,,,,657.72,284.04,716.43,0.9181,328.86, 
1/13/2020 06:30,,,,,,,,,,,,,,,,,,,,,705.24,293.76,763.98,0.9231,352.62, 
1/13/2020 07:00,,,,,,,,,,,,,,,,,,,,,707.40,285.12,762.70,0.9275,353.7, 
1/13/2020 07:30,,,,,,,,,,,,,,,,,,,,,718.20,293.76,775.96,0.9256,359.1, 
1/13/2020 08:00,,,,,,,,,,,,,,,,,,,,,702.00,293.76,760.99,0.9225,351.0, 
1/13/2020 08:30,,,,,,,,,,,,,,,,,,,,,719.28,292.68,776.55,0.9263,359.64, 
1/13/2020 09:00,,,,,,,,,,,,,,,,,,,,,686.88,294.84,747.49,0.9189,343.44, 
1/13/2020 09:30,,,,,,,,,,,,,,,,,,,,,698.76,311.04,764.86,0.9136,349.38, 
1/13/2020 10:00,,,,,,,,,,,,,,,,,,,,,693.36,309.96,759.49,0.9129,346.68, 
1/13/2020 10:30,,,,,,,,,,,,,,,,,,,,,704.16,311.04,769.80,0.9147,352.08, 
1/13/2020 11:00,,,,,,,,,,,,,,,,,,,,,698.76,304.56,762.25,0.9167,349.38, 
1/13/2020 11:30,,,,,,,,,,,,,,,,,,,,,676.08,306.72,742.40,0.9107,338.04, 
1/13/2020 12:00,,,,,,,,,,,,,,,,,,,,,664.20,313.2,734.34,0.9045,332.1, 
1/13/2020 12:30,,,,,,,,,,,,,,,,,,,,,669.60,307.8,736.96,0.9086,334.8, 
1/13/2020 13:00,,,,,,,,,,,,,,,,,,,,,669.60,306.72,736.51,0.9092,334.8, 
1/13/2020 13:30,,,,,,,,,,,,,,,,,,,,,686.88,307.8,752.69,0.9126,343.44, 
1/13/2020 14:00,,,,,,,,,,,,,,,,,,,,,682.56,307.8,748.75,0.9116,341.28, 
1/13/2020 14:30,,,,,,,,,,,,,,,,,,,,,682.56,309.96,749.64,0.9105,341.28, 
1/13/2020 15:00,,,,,,,,,,,,,,,,,,,,,700.92,308.88,765.96,0.9151,350.46, 
1/13/2020 15:30,,,,,,,,,,,,,,,,,,,,,689.04,308.88,755.10,0.9125,344.52, 
1/13/2020 16:00,,,,,,,,,,,,,,,,,,,,,683.64,321.84,755.61,0.9048,341.82, 
1/13/2020 16:30,,,,,,,,,,,,,,,,,,,,,671.76,316.44,742.56,0.9047,335.88, 
1/13/2020 17:00,,,,,,,,,,,,,,,,,,,,,641.52,314.28,714.37,0.8980,320.76, 
1/13/2020 17:30,,,,,,,,,,,,,,,,,,,,,650.16,311.04,720.73,0.9021,325.08, 
1/13/2020 18:00,,,,,,,,,,,,,,,,,,,,,666.36,306.72,733.56,0.9084,333.18, 
1/13/2020 18:30,,,,,,,,,,,,,,,,,,,,,695.52,315.36,763.68,0.9108,347.76, 
1/13/2020 19:00,,,,,,,,,,,,,,,,,,,,,689.04,312.12,756.44,0.9109,344.52, 
1/13/2020 19:30,,,,,,,,,,,,,,,,,,,,,684.72,314.28,753.40,0.9088,342.36, 
1/13/2020 20:00,,,,,,,,,,,,,,,,,,,,,666.36,309.96,734.92,0.9067,333.18, 
1/13/2020 20:30,,,,,,,,,,,,,,,,,,,,,676.08,312.12,744.65,0.9079,338.04, 
1/13/2020 21:00,,,,,,,,,,,,,,,,,,,,,679.32,314.28,748.50,0.9076,339.66, 
1/13/2020 21:30,,,,,,,,,,,,,,,,,,,,,658.80,314.28,729.92,0.9026,329.4, 
1/13/2020 22:00,,,,,,,,,,,,,,,,,,,,,623.16,314.28,697.93,0.8929,311.58, 
1/13/2020 22:30,,,,,,,,,,,,,,,,,,,,,627.48,317.52,703.24,0.8923,313.74, 
1/13/2020 23:00,,,,,,,,,,,,,,,,,,,,,629.64,315.36,704.20,0.8941,314.82, 
1/13/2020 23:30,,,,,,,,,,,,,,,,,,,,,646.92,320.76,722.08,0.8959,323.46, 
1/13/2020 24:00,,,,,,,,,,,,,,,,,,,,,627.48,311.04,700.34,0.8960,313.74, 
1/14/2020 00:30,,,,,,,,,,,,,,,,,,,,,629.64,312.12,702.76,0.8960,314.82, 
1/14/2020 01:00,,,,,,,,,,,,,,,,,,,,,638.28,313.2,710.98,0.8977,319.14, 
1/14/2020 01:30,,,,,,,,,,,,,,,,,,,,,628.56,311.04,701.31,0.8963,314.28, 
1/14/2020 02:00,,,,,,,,,,,,,,,,,,,,,629.64,300.24,697.56,0.9026,314.82, 
1/14/2020 02:30,,,,,,,,,,,,,,,,,,,,,631.80,301.32,699.98,0.9026,315.9, 
1/14/2020 03:00,,,,,,,,,,,,,,,,,,,,,612.36,295.92,680.11,0.9004,306.18, 
1/14/2020 03:30,,,,,,,,,,,,,,,,,,,,,615.60,300.24,684.91,0.8988,307.8, 
1/14/2020 04:00,,,,,,,,,,,,,,,,,,,,,618.84,294.84,685.49,0.9028,309.42, 
1/14/2020 04:30,,,,,,,,,,,,,,,,,,,,,645.84,286.2,706.41,0.9143,322.92, 
1/14/2020 05:00,,,,,,,,,,,,,,,,,,,,,658.80,277.56,714.88,0.9216,329.4, 
1/14/2020 05:30,,,,,,,,,,,,,,,,,,,,,692.28,277.56,745.85,0.9282,346.14, 
1/14/2020 06:00,,,,,,,,,,,,,,,,,,,,,683.64,281.88,739.47,0.9245,341.82, 
1/14/2020 06:30,,,,,,,,,,,,,,,,,,,,,683.64,288.36,741.97,0.9214,341.82, 
1/14/2020 07:00,,,,,,,,,,,,,,,,,,,,,696.60,294.84,756.43,0.9209,348.3, 
