Time_Stamp,Compressor Running %,Compressor Motor Current (Amps),Compressed Motor Speed (RPM),Compressor Motor Voltage (Volts),Compressor Discharge Pressure (PSI),Compressed Air Pressure near distribution header (PSI),Compressed Air Stream Temperature near distribution header (F),Unnamed: 15,Unnamed: 16,Unnamed: 17,compressor_KWH,Avg_Current_SM1,Avg_Voltage_SM1,Avg_Current_SM4,Avg_Voltage_SM4,Avg_Current_SM7,Avg_Voltage_SM7,KWH_SM1,KWH_SM4,KWH_SM7,KW,KVAR,KVA,PF,KWH, 
2020-02-12 01:30:00,,,,,,,,,,,,,,,,,,,,,626.4,305.64,696.99,0.8987,313.2, 
2020-02-12 02:00:00,,,,,,,,,,,,,,,,,,,,,623.16,299.16,691.25,0.9015,311.58, 
2020-02-12 02:30:00,,,,,,,,,,,,,,,,,,,,,610.2,297.0,678.64,0.8992,305.1, 
2020-02-12 03:00:00,,,,,,,,,,,,,,,,,,,,,630.72,295.92,696.69,0.9053,315.36, 
2020-02-12 03:30:00,,,,,,,,,,,,,,,,,,,,,656.64,297.0,720.68,0.9111,328.32, 
2020-02-12 04:00:00,,,,,,,,,,,,,,,,,,,,,653.4,290.52,715.08,0.9137,326.7, 
2020-02-12 04:30:00,,,,,,,,,,,,,,,,,,,,,665.28,288.36,725.09,0.9175,332.64, 
2020-02-12 05:00:00,,,,,,,,,,,,,,,,,,,,,624.24,284.04,685.82,0.9102,312.12, 
2020-02-12 05:30:00,,,,,,,,,,,,,,,,,,,,,643.68,279.72,701.83,0.9171,321.84, 
2020-02-12 06:00:00,,,,,,,,,,,,,,,,,,,,,649.08,278.64,706.36,0.9189,324.54, 
2020-02-12 06:30:00,,,,,,,,,,,,,,,,,,,,,672.84,282.96,729.92,0.9218,336.42, 
2020-02-12 07:00:00,,,,,,,,,,,,,,,,,,,,,669.6,294.84,731.64,0.9152,334.8, 
2020-02-12 07:30:00,,,,,,,,,,,,,,,,,,,,,676.08,293.76,737.14,0.9172,338.04, 
2020-02-12 08:00:00,,,,,,,,,,,,,,,,,,,,,666.36,281.88,723.53,0.921,333.18, 
2020-02-12 08:30:00,,,,,,,,,,,,,,,,,,,,,686.88,260.28,734.54,0.9351,343.44, 
2020-02-12 09:00:00,,,,,,,,,,,,,,,,,,,,,687.96,271.08,739.44,0.9304,343.98, 
2020-02-12 09:30:00,,,,,,,,,,,,,,,,,,,,,697.68,303.48,760.83,0.917,348.84, 
2020-02-12 10:00:00,,,,,,,,,,,,,,,,,,,,,679.32,262.44,728.25,0.9328,339.66, 
2020-02-12 10:30:00,,,,,,,,,,,,,,,,,,,,,681.48,270.0,733.02,0.9297,340.74, 
2020-02-12 11:00:00,,,,,,,,,,,,,,,,,,,,,670.68,271.08,723.39,0.9271,335.34, 
2020-02-12 11:30:00,,,,,,,,,,,,,,,,,,,,,687.96,278.64,742.25,0.9269,343.98, 
2020-02-12 12:00:00,,,,,,,,,,,,,,,,,,,,,706.32,312.12,772.21,0.9147,353.16, 
2020-02-12 12:30:00,,,,,,,,,,,,,,,,,,,,,699.84,295.92,759.83,0.921,349.92, 
2020-02-12 13:00:00,,,,,,,,,,,,,,,,,,,,,702,291.6,760.15,0.9235,351.0, 
2020-02-12 13:30:00,,,,,,,,,,,,,,,,,,,,,683.64,300.24,746.66,0.9156,341.82, 
2020-02-12 14:00:00,,,,,,,,,,,,,,,,,,,,,665.28,298.08,729.01,0.9126,332.64, 
2020-02-12 14:30:00,,,,,,,,,,,,,,,,,,,,,657.72,305.64,725.27,0.9069,328.86, 
2020-02-12 15:00:00,,,,,,,,,,,,,,,,,,,,,672.84,309.96,740.8,0.9083,336.42, 
2020-02-12 15:30:00,,,,,,,,,,,,,,,,,,,,,671.76,303.48,737.13,0.9113,335.88, 
2020-02-12 16:00:00,,,,,,,,,,,,,,,,,,,,,673.92,313.2,743.14,0.9069,336.96, 
2020-02-12 16:30:00,,,,,,,,,,,,,,,,,,,,,668.52,300.24,732.85,0.9122,334.26, 
2020-02-12 17:00:00,,,,,,,,,,,,,,,,,,,,,632.88,294.84,698.19,0.9065,316.44, 
2020-02-12 17:30:00,,,,,,,,,,,,,,,,,,,,,655.56,314.28,727,0.9017,327.78, 
2020-02-12 18:00:00,,,,,,,,,,,,,,,,,,,,,638.28,294.84,703.09,0.9078,319.14, 
2020-02-12 18:30:00,,,,,,,,,,,,,,,,,,,,,637.2,289.44,699.86,0.9105,318.6, 
2020-02-12 19:00:00,,,,,,,,,,,,,,,,,,,,,648,292.68,711.03,0.9114,324.0, 
2020-02-12 19:30:00,,,,,,,,,,,,,,,,,,,,,659.88,290.52,721,0.9152,329.94, 
2020-02-12 20:00:00,,,,,,,,,,,,,,,,,,,,,652.32,294.84,715.86,0.9112,326.16, 
2020-02-12 20:30:00,,,,,,,,,,,,,,,,,,,,,657.72,302.4,723.91,0.9086,328.86, 
2020-02-12 21:00:00,,,,,,,,,,,,,,,,,,,,,637.2,302.4,705.32,0.9034,318.6, 
2020-02-12 21:30:00,,,,,,,,,,,,,,,,,,,,,633.96,302.4,702.39,0.9026,316.98, 
2020-02-12 22:00:00,,,,,,,,,,,,,,,,,,,,,637.2,302.4,705.32,0.9034,318.6, 
2020-02-12 22:30:00,,,,,,,,,,,,,,,,,,,,,630.72,302.4,699.47,0.9017,315.36, 
2020-02-12 23:00:00,,,,,,,,,,,,,,,,,,,,,611.28,301.32,681.51,0.8969,305.64, 
2020-02-12 23:30:00,,,,,,,,,,,,,,,,,,,,,632.88,302.4,701.41,0.9023,316.44, 
2020-02-13 00:00:00,,,,,,,,,,,,,,,,,,,,,623.16,292.68,688.47,0.9051,311.58, 
2020-02-13 00:30:00,,,,,,,,,,,,,,,,,,,,,622.08,302.4,691.69,0.8994,311.04, 
2020-02-13 01:00:00,,,,,,,,,,,,,,,,,,,,,623.16,297.0,690.32,0.9027,311.58, 
2020-02-13 01:30:00,,,,,,,,,,,,,,,,,,,,,621,301.32,690.24,0.8997,310.5, 
2020-02-13 02:00:00,,,,,,,,,,,,,,,,,,,,,602.64,295.92,671.37,0.8976,301.32, 
2020-02-13 02:30:00,,,,,,,,,,,,,,,,,,,,,595.08,288.36,661.27,0.8999,297.54, 
2020-02-13 03:00:00,,,,,,,,,,,,,,,,,,,,,592.92,282.96,656.98,0.9025,296.46, 
2020-02-13 03:30:00,,,,,,,,,,,,,,,,,,,,,640.44,290.52,703.25,0.9107,320.22, 
2020-02-13 04:00:00,,,,,,,,,,,,,,,,,,,,,642.6,289.44,704.78,0.9118,321.3, 
2020-02-13 04:30:00,,,,,,,,,,,,,,,,,,,,,652.32,280.8,710.19,0.9185,326.16, 
2020-02-13 05:00:00,,,,,,,,,,,,,,,,,,,,,644.76,278.64,702.39,0.9179,322.38, 
2020-02-13 05:30:00,,,,,,,,,,,,,,,,,,,,,636.12,270.0,691.05,0.9205,318.06, 
2020-02-13 06:00:00,,,,,,,,,,,,,,,,,,,,,637.2,275.4,694.17,0.9179,318.6, 
2020-02-13 06:30:00,,,,,,,,,,,,,,,,,,,,,651.24,275.4,707.08,0.921,325.62, 
2020-02-13 07:00:00,,,,,,,,,,,,,,,,,,,,,664.2,285.12,722.81,0.9189,332.1, 
2020-02-13 07:30:00,,,,,,,,,,,,,,,,,,,,,656.64,292.68,718.91,0.9134,328.32, 
2020-02-13 08:00:00,,,,,,,,,,,,,,,,,,,,,662.04,298.08,726.05,0.9118,331.02, 
2020-02-13 08:30:00,,,,,,,,,,,,,,,,,,,,,675,300.24,738.76,0.9137,337.5, 
2020-02-13 09:00:00,,,,,,,,,,,,,,,,,,,,,662.04,292.68,723.85,0.9146,331.02, 
2020-02-13 09:30:00,,,,,,,,,,,,,,,,,,,,,669.6,282.96,726.93,0.9211,334.8, 
2020-02-13 10:00:00,,,,,,,,,,,,,,,,,,,,,687.96,293.76,748.05,0.9197,343.98, 
2020-02-13 10:30:00,,,,,,,,,,,,,,,,,,,,,686.88,290.52,745.79,0.921,343.44, 
2020-02-13 11:00:00,,,,,,,,,,,,,,,,,,,,,691.2,298.08,752.73,0.9183,345.6, 
2020-02-13 11:30:00,,,,,,,,,,,,,,,,,,,,,672.84,297.0,735.47,0.9148,336.42, 
2020-02-13 12:00:00,,,,,,,,,,,,,,,,,,,,,653.4,301.32,719.53,0.9081,326.7, 
2020-02-13 12:30:00,,,,,,,,,,,,,,,,,,,,,663.12,304.56,729.72,0.9087,331.56, 
2020-02-13 13:00:00,,,,,,,,,,,,,,,,,,,,,657.72,299.16,722.56,0.9103,328.86, 
2020-02-13 13:30:00,,,,,,,,,,,,,,,,,,,,,656.64,295.92,720.24,0.9117,328.32, 
2020-02-13 14:00:00,,,,,,,,,,,,,,,,,,,,,652.32,295.92,716.3,0.9107,326.16, 
2020-02-13 14:30:00,,,,,,,,,,,,,,,,,,,,,658.8,307.8,727.16,0.906,329.4, 
2020-02-13 15:00:00,,,,,,,,,,,,,,,,,,,,,655.56,307.8,724.22,0.9052,327.78, 
2020-02-13 15:30:00,,,,,,,,,,,,,,,,,,,,,645.84,306.72,714.97,0.9033,322.92, 
2020-02-13 16:00:00,,,,,,,,,,,,,,,,,,,,,642.6,312.12,714.39,0.8995,321.3, 
2020-02-13 16:30:00,,,,,,,,,,,,,,,,,,,,,660.96,302.4,726.85,0.9093,330.48, 
2020-02-13 17:00:00,,,,,,,,,,,,,,,,,,,,,652.32,305.64,720.37,0.9055,326.16, 
2020-02-13 17:30:00,,,,,,,,,,,,,,,,,,,,,641.52,301.32,708.76,0.9051,320.76, 
2020-02-13 18:00:00,,,,,,,,,,,,,,,,,,,,,653.4,292.68,715.96,0.9126,326.7, 
2020-02-13 18:30:00,,,,,,,,,,,,,,,,,,,,,646.92,282.96,706.1,0.9162,323.46, 
2020-02-13 19:00:00,,,,,,,,,,,,,,,,,,,,,631.8,284.04,692.71,0.9121,315.9, 
2020-02-13 19:30:00,,,,,,,,,,,,,,,,,,,,,624.24,284.04,685.82,0.9102,312.12, 
2020-02-13 20:00:00,,,,,,,,,,,,,,,,,,,,,618.84,281.88,680.01,0.91,309.42, 
2020-02-13 20:30:00,,,,,,,,,,,,,,,,,,,,,622.08,286.2,684.76,0.9085,311.04, 
2020-02-13 21:00:00,,,,,,,,,,,,,,,,,,,,,617.76,282.96,679.48,0.9092,308.88, 
2020-02-13 21:30:00,,,,,,,,,,,,,,,,,,,,,625.32,291.6,689.97,0.9063,312.66, 
2020-02-13 22:00:00,,,,,,,,,,,,,,,,,,,,,617.76,295.92,684.98,0.9019,308.88, 
2020-02-13 22:30:00,,,,,,,,,,,,,,,,,,,,,627.48,298.08,694.68,0.9033,313.74, 
2020-02-13 23:00:00,,,,,,,,,,,,,,,,,,,,,606.96,294.84,674.78,0.8995,303.48, 
2020-02-13 23:30:00,,,,,,,,,,,,,,,,,,,,,622.08,297.0,689.34,0.9024,311.04, 
2020-02-14 00:00:00,,,,,,,,,,,,,,,,,,,,,550.8,286.2,620.72,0.8874,275.4, 
2020-02-14 00:30:00,,,,,,,,,,,,,,,,,,,,,614.52,291.6,680.2,0.9034,307.26, 
2020-02-14 01:00:00,,,,,,,,,,,,,,,,,,,,,612.36,292.68,678.71,0.9022,306.18, 
2020-02-14 01:30:00,,,,,,,,,,,,,,,,,,,,,615.6,298.08,683.97,0.9,307.8, 
2020-02-14 02:00:00,,,,,,,,,,,,,,,,,,,,,608.04,290.52,673.88,0.9023,304.02, 
2020-02-14 02:30:00,,,,,,,,,,,,,,,,,,,,,606.96,289.44,672.44,0.9026,303.48, 
2020-02-14 03:00:00,,,,,,,,,,,,,,,,,,,,,610.2,287.28,674.44,0.9047,305.1, 
2020-02-14 03:30:00,,,,,,,,,,,,,,,,,,,,,613.44,290.52,678.76,0.9038,306.72, 
2020-02-14 04:00:00,,,,,,,,,,,,,,,,,,,,,613.44,284.04,676.01,0.9074,306.72, 
2020-02-14 04:30:00,,,,,,,,,,,,,,,,,,,,,628.56,278.64,687.55,0.9142,314.28, 
2020-02-14 05:00:00,,,,,,,,,,,,,,,,,,,,,618.84,276.48,677.79,0.913,309.42, 
2020-02-14 05:30:00,,,,,,,,,,,,,,,,,,,,,615.6,274.32,673.95,0.9134,307.8, 
2020-02-14 06:00:00,,,,,,,,,,,,,,,,,,,,,630.72,267.84,685.23,0.9204,315.36, 
2020-02-14 06:30:00,,,,,,,,,,,,,,,,,,,,,660.96,279.72,717.71,0.9209,330.48, 
2020-02-14 07:00:00,,,,,,,,,,,,,,,,,,,,,669.6,281.88,726.51,0.9217,334.8, 
2020-02-14 07:30:00,,,,,,,,,,,,,,,,,,,,,659.88,282.96,717.99,0.9191,329.94, 
2020-02-14 08:00:00,,,,,,,,,,,,,,,,,,,,,650.16,279.72,707.78,0.9186,325.08, 
2020-02-14 08:30:00,,,,,,,,,,,,,,,,,,,,,640.44,281.88,699.73,0.9153,320.22, 
2020-02-14 09:00:00,,,,,,,,,,,,,,,,,,,,,641.52,284.04,701.59,0.9144,320.76, 
2020-02-14 09:30:00,,,,,,,,,,,,,,,,,,,,,641.52,295.92,706.48,0.908,320.76, 
2020-02-14 10:00:00,,,,,,,,,,,,,,,,,,,,,641.52,292.68,705.13,0.9098,320.76, 
2020-02-14 10:30:00,,,,,,,,,,,,,,,,,,,,,653.4,303.48,720.44,0.9069,326.7, 
2020-02-14 11:00:00,,,,,,,,,,,,,,,,,,,,,646.92,295.92,711.39,0.9094,323.46, 
2020-02-14 11:30:00,,,,,,,,,,,,,,,,,,,,,641.52,299.16,707.85,0.9063,320.76, 
2020-02-14 12:00:00,,,,,,,,,,,,,,,,,,,,,646.92,304.56,715.03,0.9048,323.46, 
2020-02-14 12:30:00,,,,,,,,,,,,,,,,,,,,,633.96,305.64,703.79,0.9008,316.98, 
2020-02-14 13:00:00,,,,,,,,,,,,,,,,,,,,,648,304.56,716,0.905,324.0, 
2020-02-14 13:30:00,,,,,,,,,,,,,,,,,,,,,630.72,291.6,694.87,0.9077,315.36, 
2020-02-14 14:00:00,,,,,,,,,,,,,,,,,,,,,624.24,292.68,689.45,0.9054,312.12, 
2020-02-14 14:30:00,,,,,,,,,,,,,,,,,,,,,625.32,304.56,695.54,0.899,312.66, 
2020-02-14 15:00:00,,,,,,,,,,,,,,,,,,,,,653.4,312.12,724.12,0.9023,326.7, 
2020-02-14 15:30:00,,,,,,,,,,,,,,,,,,,,,656.64,309.96,726.12,0.9043,328.32, 
2020-02-14 16:00:00,,,,,,,,,,,,,,,,,,,,,633.96,308.88,705.2,0.899,316.98, 
2020-02-14 16:30:00,,,,,,,,,,,,,,,,,,,,,621,299.16,689.3,0.9009,310.5, 
2020-02-14 17:00:00,,,,,,,,,,,,,,,,,,,,,602.64,295.92,671.37,0.8976,301.32, 
2020-02-14 17:30:00,,,,,,,,,,,,,,,,,,,,,576.72,293.76,647.23,0.8911,288.36, 
2020-02-14 18:00:00,,,,,,,,,,,,,,,,,,,,,567,291.6,637.59,0.8893,283.5, 
2020-02-14 18:30:00,,,,,,,,,,,,,,,,,,,,,571.32,281.88,637.07,0.8968,285.66, 
2020-02-14 19:00:00,,,,,,,,,,,,,,,,,,,,,567,271.08,628.47,0.9022,283.5, 
2020-02-14 19:30:00,,,,,,,,,,,,,,,,,,,,,560.52,275.4,624.52,0.8975,280.26, 
2020-02-14 20:00:00,,,,,,,,,,,,,,,,,,,,,576.72,277.56,640.04,0.9011,288.36, 
2020-02-14 20:30:00,,,,,,,,,,,,,,,,,,,,,595.08,282.96,658.93,0.9031,297.54, 
2020-02-14 21:00:00,,,,,,,,,,,,,,,,,,,,,587.52,284.04,652.58,0.9003,293.76, 
2020-02-14 21:30:00,,,,,,,,,,,,,,,,,,,,,561.6,281.88,628.37,0.8937,280.8, 
2020-02-14 22:00:00,,,,,,,,,,,,,,,,,,,,,559.44,290.52,630.38,0.8875,279.72, 
2020-02-14 22:30:00,,,,,,,,,,,,,,,,,,,,,549.72,285.12,619.26,0.8877,274.86, 
2020-02-14 23:00:00,,,,,,,,,,,,,,,,,,,,,552.96,278.64,619.2,0.893,276.48, 
2020-02-14 23:30:00,,,,,,,,,,,,,,,,,,,,,554.04,288.36,624.59,0.887,277.02, 
2020-02-15 00:00:00,,,,,,,,,,,,,,,,,,,,,489.24,263.52,555.7,0.8804,244.62, 
2020-02-15 00:30:00,,,,,,,,,,,,,,,,,,,,,550.8,285.12,620.22,0.8881,275.4, 
2020-02-15 01:00:00,,,,,,,,,,,,,,,,,,,,,549.72,280.8,617.28,0.8905,274.86, 
2020-02-15 01:30:00,,,,,,,,,,,,,,,,,,,,,551.88,279.72,618.72,0.892,275.94, 
2020-02-15 02:00:00,,,,,,,,,,,,,,,,,,,,,547.56,277.56,613.89,0.892,273.78, 
2020-02-15 02:30:00,,,,,,,,,,,,,,,,,,,,,548.64,279.72,615.83,0.8909,274.32, 
2020-02-15 03:00:00,,,,,,,,,,,,,,,,,,,,,565.92,278.64,630.8,0.8972,282.96, 
2020-02-15 03:30:00,,,,,,,,,,,,,,,,,,,,,586.44,289.44,653.98,0.8967,293.22, 
2020-02-15 04:00:00,,,,,,,,,,,,,,,,,,,,,576.72,285.12,643.35,0.8964,288.36, 
2020-02-15 04:30:00,,,,,,,,,,,,,,,,,,,,,564.84,280.8,630.79,0.8955,282.42, 
2020-02-15 05:00:00,,,,,,,,,,,,,,,,,,,,,545.4,275.4,610.99,0.8927,272.7, 
2020-02-15 05:30:00,,,,,,,,,,,,,,,,,,,,,579.96,281.88,644.83,0.8994,289.98, 
2020-02-15 06:00:00,,,,,,,,,,,,,,,,,,,,,579.96,278.64,643.42,0.9014,289.98, 
2020-02-15 06:30:00,,,,,,,,,,,,,,,,,,,,,591.84,277.56,653.69,0.9054,295.92, 
2020-02-15 07:00:00,,,,,,,,,,,,,,,,,,,,,596.16,275.4,656.7,0.9078,298.08, 
2020-02-15 07:30:00,,,,,,,,,,,,,,,,,,,,,590.76,280.8,654.1,0.9032,295.38, 
2020-02-15 08:00:00,,,,,,,,,,,,,,,,,,,,,594,284.04,658.42,0.9022,297.0, 
2020-02-15 08:30:00,,,,,,,,,,,,,,,,,,,,,570.24,277.56,634.2,0.8991,285.12, 
2020-02-15 09:00:00,,,,,,,,,,,,,,,,,,,,,581.04,278.64,644.4,0.9017,290.52, 
2020-02-15 09:30:00,,,,,,,,,,,,,,,,,,,,,584.28,281.88,648.72,0.9007,292.14, 
2020-02-15 10:00:00,,,,,,,,,,,,,,,,,,,,,571.32,279.72,636.12,0.8981,285.66, 
2020-02-15 10:30:00,,,,,,,,,,,,,,,,,,,,,571.32,278.64,635.65,0.8988,285.66, 
2020-02-15 11:00:00,,,,,,,,,,,,,,,,,,,,,565.92,282.96,632.72,0.8944,282.96, 
2020-02-15 11:30:00,,,,,,,,,,,,,,,,,,,,,568.08,289.44,637.57,0.891,284.04, 
2020-02-15 12:00:00,,,,,,,,,,,,,,,,,,,,,543.24,284.04,613.02,0.8862,271.62, 
2020-02-15 12:30:00,,,,,,,,,,,,,,,,,,,,,560.52,294.84,633.34,0.885,280.26, 
2020-02-15 13:00:00,,,,,,,,,,,,,,,,,,,,,570.24,297.0,642.95,0.8869,285.12, 
2020-02-15 13:30:00,,,,,,,,,,,,,,,,,,,,,562.68,297.0,636.25,0.8844,281.34, 
2020-02-15 14:00:00,,,,,,,,,,,,,,,,,,,,,558.36,295.92,631.93,0.8836,279.18, 
2020-02-15 14:30:00,,,,,,,,,,,,,,,,,,,,,557.28,294.84,630.47,0.8839,278.64, 
2020-02-15 15:00:00,,,,,,,,,,,,,,,,,,,,,564.84,293.76,636.66,0.8872,282.42, 
2020-02-15 15:30:00,,,,,,,,,,,,,,,,,,,,,564.84,293.76,636.66,0.8872,282.42, 
2020-02-15 16:00:00,,,,,,,,,,,,,,,,,,,,,562.68,294.84,635.25,0.8858,281.34, 
2020-02-15 16:30:00,,,,,,,,,,,,,,,,,,,,,562.68,291.6,633.75,0.8879,281.34, 
2020-02-15 17:00:00,,,,,,,,,,,,,,,,,,,,,524.88,266.76,588.78,0.8915,262.44, 
2020-02-15 17:30:00,,,,,,,,,,,,,,,,,,,,,503.28,260.28,566.6,0.8882,251.64, 
2020-02-15 18:00:00,,,,,,,,,,,,,,,,,,,,,508.68,254.88,568.96,0.894,254.34, 
2020-02-15 18:30:00,,,,,,,,,,,,,,,,,,,,,484.92,245.16,543.37,0.8924,242.46, 
2020-02-15 19:00:00,,,,,,,,,,,,,,,,,,,,,489.24,247.32,548.2,0.8924,244.62, 
2020-02-15 19:30:00,,,,,,,,,,,,,,,,,,,,,496.8,245.16,554,0.8968,248.4, 
2020-02-15 20:00:00,,,,,,,,,,,,,,,,,,,,,495.72,252.72,556.42,0.8909,247.86, 
2020-02-15 20:30:00,,,,,,,,,,,,,,,,,,,,,488.16,249.48,548.22,0.8905,244.08, 
2020-02-15 21:00:00,,,,,,,,,,,,,,,,,,,,,494.64,259.2,558.44,0.8858,247.32, 
2020-02-15 21:30:00,,,,,,,,,,,,,,,,,,,,,497.88,257.04,560.32,0.8886,248.94, 
2020-02-15 22:00:00,,,,,,,,,,,,,,,,,,,,,495.72,261.36,560.4,0.8846,247.86, 
2020-02-15 22:30:00,,,,,,,,,,,,,,,,,,,,,502.2,268.92,569.67,0.8816,251.1, 
2020-02-15 23:00:00,,,,,,,,,,,,,,,,,,,,,495.72,272.16,565.52,0.8766,247.86, 
2020-02-15 23:30:00,,,,,,,,,,,,,,,,,,,,,501.12,267.84,568.21,0.8819,250.56, 
2020-02-16 00:00:00,,,,,,,,,,,,,,,,,,,,,474.12,246.24,534.25,0.8874,237.06, 
2020-02-16 00:30:00,,,,,,,,,,,,,,,,,,,,,496.8,268.92,564.91,0.8794,248.4, 
2020-02-16 01:00:00,,,,,,,,,,,,,,,,,,,,,498.96,272.16,568.36,0.8779,249.48, 
2020-02-16 01:30:00,,,,,,,,,,,,,,,,,,,,,498.96,267.84,566.3,0.8811,249.48, 
2020-02-16 02:00:00,,,,,,,,,,,,,,,,,,,,,500.04,272.16,569.31,0.8783,250.02, 
2020-02-16 02:30:00,,,,,,,,,,,,,,,,,,,,,533.52,268.92,597.46,0.893,266.76, 
2020-02-16 03:00:00,,,,,,,,,,,,,,,,,,,,,528.12,266.76,591.67,0.8926,264.06, 
2020-02-16 03:30:00,,,,,,,,,,,,,,,,,,,,,522.72,267.84,587.35,0.89,261.36, 
2020-02-16 04:00:00,,,,,,,,,,,,,,,,,,,,,524.88,263.52,587.32,0.8937,262.44, 
2020-02-16 04:30:00,,,,,,,,,,,,,,,,,,,,,531.36,262.44,592.64,0.8966,265.68, 
2020-02-16 05:00:00,,,,,,,,,,,,,,,,,,,,,529.2,270.0,594.1,0.8908,264.6, 
2020-02-16 05:30:00,,,,,,,,,,,,,,,,,,,,,543.24,273.24,608.09,0.8934,271.62, 
2020-02-16 06:00:00,,,,,,,,,,,,,,,,,,,,,535.68,273.24,601.34,0.8908,267.84, 
2020-02-16 06:30:00,,,,,,,,,,,,,,,,,,,,,529.2,266.76,592.63,0.893,264.6, 
2020-02-16 07:00:00,,,,,,,,,,,,,,,,,,,,,538.92,268.92,602.29,0.8948,269.46, 
2020-02-16 07:30:00,,,,,,,,,,,,,,,,,,,,,543.24,265.68,604.73,0.8983,271.62, 
2020-02-16 08:00:00,,,,,,,,,,,,,,,,,,,,,546.48,275.4,611.95,0.893,273.24, 
2020-02-16 08:30:00,,,,,,,,,,,,,,,,,,,,,527.04,270.0,592.17,0.89,263.52, 
2020-02-16 09:00:00,,,,,,,,,,,,,,,,,,,,,529.2,267.84,593.12,0.8922,264.6, 
2020-02-16 09:30:00,,,,,,,,,,,,,,,,,,,,,551.88,264.6,612.03,0.9017,275.94, 
2020-02-16 10:00:00,,,,,,,,,,,,,,,,,,,,,568.08,262.44,625.77,0.9078,284.04, 
2020-02-16 10:30:00,,,,,,,,,,,,,,,,,,,,,571.32,267.84,630.99,0.9054,285.66, 
2020-02-16 11:00:00,,,,,,,,,,,,,,,,,,,,,568.08,264.6,626.68,0.9065,284.04, 
2020-02-16 11:30:00,,,,,,,,,,,,,,,,,,,,,540,264.6,601.34,0.898,270.0, 
2020-02-16 12:00:00,,,,,,,,,,,,,,,,,,,,,508.68,262.44,572.39,0.8887,254.34, 
2020-02-16 12:30:00,,,,,,,,,,,,,,,,,,,,,509.76,265.68,574.84,0.8868,254.88, 
2020-02-16 13:00:00,,,,,,,,,,,,,,,,,,,,,509.76,267.84,575.84,0.8852,254.88, 
2020-02-16 13:30:00,,,,,,,,,,,,,,,,,,,,,510.84,270.0,577.8,0.8841,255.42, 
2020-02-16 14:00:00,,,,,,,,,,,,,,,,,,,,,517.32,271.08,584.04,0.8858,258.66, 
2020-02-16 14:30:00,,,,,,,,,,,,,,,,,,,,,519.48,274.32,587.46,0.8843,259.74, 
2020-02-16 15:00:00,,,,,,,,,,,,,,,,,,,,,528.12,274.32,595.12,0.8874,264.06, 
2020-02-16 15:30:00,,,,,,,,,,,,,,,,,,,,,557.28,279.72,623.54,0.8937,278.64, 
2020-02-16 16:00:00,,,,,,,,,,,,,,,,,,,,,573.48,277.56,637.12,0.9001,286.74, 
2020-02-16 16:30:00,,,,,,,,,,,,,,,,,,,,,559.44,278.64,624.99,0.8951,279.72, 
2020-02-16 17:00:00,,,,,,,,,,,,,,,,,,,,,495.72,262.44,560.9,0.8838,247.86, 
2020-02-16 17:30:00,,,,,,,,,,,,,,,,,,,,,488.16,250.56,548.71,0.8897,244.08, 
2020-02-16 18:00:00,,,,,,,,,,,,,,,,,,,,,480.6,248.4,541,0.8884,240.3, 
2020-02-16 18:30:00,,,,,,,,,,,,,,,,,,,,,475.2,241.92,533.24,0.8912,237.6, 
2020-02-16 19:00:00,,,,,,,,,,,,,,,,,,,,,489.24,241.92,545.78,0.8964,244.62, 
2020-02-16 19:30:00,,,,,,,,,,,,,,,,,,,,,493.56,243.0,550.14,0.8972,246.78, 
2020-02-16 20:00:00,,,,,,,,,,,,,,,,,,,,,491.4,241.92,547.72,0.8972,245.7, 
2020-02-16 20:30:00,,,,,,,,,,,,,,,,,,,,,481.68,240.84,538.53,0.8944,240.84, 
2020-02-16 21:00:00,,,,,,,,,,,,,,,,,,,,,477.36,240.84,534.67,0.8928,238.68, 
2020-02-16 21:30:00,,,,,,,,,,,,,,,,,,,,,481.68,241.92,539.02,0.8936,240.84, 
2020-02-16 22:00:00,,,,,,,,,,,,,,,,,,,,,480.6,244.08,539.03,0.8916,240.3, 
2020-02-16 22:30:00,,,,,,,,,,,,,,,,,,,,,482.76,246.24,541.93,0.8908,241.38, 
2020-02-16 23:00:00,,,,,,,,,,,,,,,,,,,,,493.56,248.4,552.54,0.8933,246.78, 
2020-02-16 23:30:00,,,,,,,,,,,,,,,,,,,,,484.92,253.8,547.32,0.886,242.46, 
2020-02-17 00:00:00,,,,,,,,,,,,,,,,,,,,,635.04,319.68,710.96,0.8932,317.52, 
2020-02-17 00:30:00,,,,,,,,,,,,,,,,,,,,,477.36,247.32,537.62,0.8879,238.68, 
2020-02-17 01:00:00,,,,,,,,,,,,,,,,,,,,,480.6,252.72,543,0.8851,240.3, 
2020-02-17 01:30:00,,,,,,,,,,,,,,,,,,,,,471.96,250.56,534.35,0.8832,235.98, 
2020-02-17 02:00:00,,,,,,,,,,,,,,,,,,,,,494.64,251.64,554.97,0.8913,247.32, 
2020-02-17 02:30:00,,,,,,,,,,,,,,,,,,,,,520.56,250.56,577.72,0.9011,260.28, 
2020-02-17 03:00:00,,,,,,,,,,,,,,,,,,,,,563.76,252.72,617.81,0.9125,281.88, 
2020-02-17 03:30:00,,,,,,,,,,,,,,,,,,,,,536.76,254.88,594.2,0.9033,268.38, 
2020-02-17 04:00:00,,,,,,,,,,,,,,,,,,,,,537.84,252.72,594.26,0.9051,268.92, 
